"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","is_await","arg_count","fp_tier"
"NousResearch/hermes-agent","NousResearch_hermes-agent/tests/agent/transports/test_chat_completions.py::614::21","NousResearch_hermes-agent/tests/agent/transports/test_chat_completions.py","NousResearch_hermes-agent.tests.agent.transports.test_chat_completions.TestPromptCacheKeyCapability._request_body","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(**kwargs, stream=stream)","614","21","False","2",""
"NousResearch/hermes-agent","NousResearch_hermes-agent/tests/run_agent/test_deepseek_v4_thinking_live.py::151::12","NousResearch_hermes-agent/tests/run_agent/test_deepseek_v4_thinking_live.py","NousResearch_hermes-agent.tests.run_agent.test_deepseek_v4_thinking_live.test_deepseek_v4_thinking_tool_call_replay_round_trip","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(**first_request)","151","12","False","1",""
"NousResearch/hermes-agent","NousResearch_hermes-agent/tests/run_agent/test_deepseek_v4_thinking_live.py::229::13","NousResearch_hermes-agent/tests/run_agent/test_deepseek_v4_thinking_live.py","NousResearch_hermes-agent.tests.run_agent.test_deepseek_v4_thinking_live.test_deepseek_v4_thinking_tool_call_replay_round_trip","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(**second_request)","229","13","False","1",""
"NousResearch/hermes-agent","NousResearch_hermes-agent/trajectory_compressor.py::659::31","NousResearch_hermes-agent/trajectory_compressor.py","NousResearch_hermes-agent.trajectory_compressor.TrajectoryCompressor._generate_summary","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(**_create_kwargs)","659","31","False","1",""
"NousResearch/hermes-agent","NousResearch_hermes-agent/trajectory_compressor.py::728::37","NousResearch_hermes-agent/trajectory_compressor.py","NousResearch_hermes-agent.trajectory_compressor.TrajectoryCompressor._generate_summary_async","openai","chat.completions.create","self._get_async_client().chat.completions.create","self._get_async_client().chat.completions.create(**_create_kwargs)","728","37","True","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-mesh/src/agentmesh/integrations/crewai/crew.py::120::30","microsoft_agent-governance-toolkit/agent-governance-python/agent-mesh/src/agentmesh/integrations/crewai/crew.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-mesh.src.agentmesh.integrations.crewai.crew.TrustAwareCrew.kickoff","crewai",".kickoff","self._crewai_crew.kickoff","self._crewai_crew.kickoff(**kwargs)","120","30","False","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-mesh/src/agentmesh/integrations/swarm/__init__.py::252::15","microsoft_agent-governance-toolkit/agent-governance-python/agent-mesh/src/agentmesh/integrations/swarm/__init__.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-mesh.src.agentmesh.integrations.swarm.TrustedSwarm.run","swarm",".run","client.run","client.run(agent, messages, context_variables, **kwargs)","252","15","False","4",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/chat-agent/chat.py::67::19","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/chat-agent/chat.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.chat-agent.chat.chat_agent","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model=os.environ.get('OPENAI_MODEL', 'gpt-4'), messages=messages, max_tokens=500, temperature=0.7)","67","19","False","4",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/examples/example_evaluation_engineering.py::362::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/examples/example_evaluation_engineering.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.examples.example_evaluation_engineering.ai_customer_service","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model=model, messages=[{'role': 'system', 'content': 'You are a professional customer service representative. Be helpful, empathetic, and polite. Provide clear solutions to customer issues.'}, {'role': 'user', 'content': query}], temperature=0.7)","362","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/examples/example_evaluation_engineering.py::340::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/examples/example_evaluation_engineering.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.examples.example_evaluation_engineering.ai_date_parser","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model=model, messages=[{'role': 'system', 'content': ""You are a date parsing assistant. Parse date strings into ISO format (YYYY-MM-DD). If the date is invalid or cannot be parsed, respond with 'ERROR'. Be concise - respond with just the date or ERROR.""}, {'role': 'user', 'content': query}], temperature=0.1)","340","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py::385::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.agent.DoerAgent.act","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.agent_model, messages=messages, temperature=0.7)","385","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py::771::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.agent.SelfEvolvingAgent.act","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.agent_model, messages=messages, temperature=0.7)","771","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py::858::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.agent.SelfEvolvingAgent.evolve","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.evolution_model, messages=[{'role': 'user', 'content': evolution_prompt}], temperature=0.7)","858","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py::806::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/agent.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.agent.SelfEvolvingAgent.reflect","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.reflection_model, messages=[{'role': 'user', 'content': reflection_prompt}], temperature=0.3)","806","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/intent_detection.py::87::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/intent_detection.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.intent_detection.IntentDetector.detect_intent","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.model, messages=[{'role': 'user', 'content': detection_prompt}], temperature=0.1)","87","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/model_upgrade.py::211::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/model_upgrade.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.model_upgrade.ModelUpgradeManager._evaluate_response","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=os.getenv('REFLECTION_MODEL', 'gpt-4o-mini'), messages=[{'role': 'user', 'content': reflection_prompt}], temperature=0.3)","211","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/model_upgrade.py::165::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/model_upgrade.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.model_upgrade.ModelUpgradeManager._test_scenario_with_baseline","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=new_model, messages=messages, temperature=0.7)","165","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/observer.py::187::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/observer.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.observer.ObserverAgent.evolve","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.evolution_model, messages=[{'role': 'user', 'content': evolution_prompt}], temperature=0.7)","187","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/observer.py::136::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/self-evaluating/src/observer.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.self-evaluating.src.observer.ObserverAgent.reflect","openai","chat.completions.create","self.client.chat.completions.create","self.client.chat.completions.create(model=self.reflection_model, messages=[{'role': 'user', 'content': reflection_prompt}], temperature=0.3)","136","23","False","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/tool-using-agent/agent.py::94::19","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/examples/tool-using-agent/agent.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.examples.tool-using-agent.agent.tool_agent","openai","chat.completions.create","client.chat.completions.create","client.chat.completions.create(model=os.environ.get('OPENAI_MODEL', 'gpt-4'), messages=messages, max_tokens=500, temperature=0)","94","19","False","4",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/anthropic_adapter.py::507::19","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/anthropic_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.anthropic_adapter.GovernanceMessageHook.create","anthropic","messages.create","client.messages.create","client.messages.create(**kwargs)","507","19","False","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/anthropic_adapter.py::290::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/anthropic_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.anthropic_adapter._GovernedMessages.create","anthropic","messages.create","self._client.messages.create","self._client.messages.create(**kwargs)","290","23","False","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py::816::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.semantic_kernel_adapter.GovernedPlan.invoke","semantic_kernel",".invoke","self._plan.invoke","self._plan.invoke(**kwargs)","816","23","True","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py::334::31","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.semantic_kernel_adapter.GovernedSemanticKernel.invoke","semantic_kernel",".invoke","self._kernel.invoke","self._kernel.invoke(function, **kwargs)","334","31","True","2",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py::336::31","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.semantic_kernel_adapter.GovernedSemanticKernel.invoke","semantic_kernel",".invoke","self._kernel.invoke","self._kernel.invoke(self._kernel.plugins[plugin_name][function_name], **kwargs)","336","31","True","2",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py::618::23","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.semantic_kernel_adapter.GovernedSemanticKernel.invoke_prompt","semantic_kernel",".invoke_prompt","self._kernel.invoke_prompt","self._kernel.invoke_prompt(prompt, **kwargs)","618","23","True","2",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py::403::27","microsoft_agent-governance-toolkit/agent-governance-python/agent-os/src/agent_os/integrations/semantic_kernel_adapter.py","microsoft_agent-governance-toolkit.agent-governance-python.agent-os.src.agent_os.integrations.semantic_kernel_adapter.GovernedSemanticKernel.invoke_sync","semantic_kernel",".invoke","self.invoke","self.invoke(plugin_name=plugin_name, function_name=function_name, function=function, **kwargs)","403","27","False","4",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/anthropic_client.py::17::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/anthropic_client.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.anthropic_client.main","anthropic","messages.create","guarded.messages.create","guarded.messages.create(model='claude-3-5-sonnet-latest', max_tokens=8, messages=[{'role': 'user', 'content': 'BLOCKME'}])","17","14","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/autogen_agent.py::33::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/autogen_agent.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.autogen_agent.main","autogen_agentchat",".run","guarded.run","guarded.run(task='BLOCKME')","33","14","True","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/crewai_crew.py::19::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/crewai_crew.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.crewai_crew.main","crewai",".kickoff","guarded.kickoff","guarded.kickoff(inputs={'topic': 'BLOCKME'})","19","14","True","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/langchain_runnable.py::24::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/langchain_runnable.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.langchain_runnable.main","langchain_openai",".ainvoke","guarded.ainvoke","guarded.ainvoke('BLOCKME')","24","14","True","1",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/openai_client.py::22::21","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/openai_client.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.openai_client.main","openai","chat.completions.create","guarded.chat.completions.create","guarded.chat.completions.create(model=azure['AZURE_OPENAI_DEPLOYMENT'], messages=[{'role': 'user', 'content': 'Reply with exactly ACS_OK'}], max_completion_tokens=16)","22","21","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/openai_client.py::31::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/openai_client.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.openai_client.main","openai","chat.completions.create","guarded.chat.completions.create","guarded.chat.completions.create(model=azure['AZURE_OPENAI_DEPLOYMENT'], messages=[{'role': 'user', 'content': 'BLOCKME'}], max_completion_tokens=16)","31","14","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/semantic_kernel_function.py::25::14","microsoft_agent-governance-toolkit/policy-engine/sdk/python/examples/real_packages/semantic_kernel_function.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.examples.real_packages.semantic_kernel_function.main","semantic_kernel",".invoke","guarded.invoke","guarded.invoke(kernel, KernelArguments(value='BLOCKME'))","25","14","True","2",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py::319::25","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.tests.test_real_packages.AnthropicRealPackageTests.test_guard_allows_real_messages_create","anthropic","messages.create","guarded.messages.create","guarded.messages.create(model='claude-3-5-sonnet-latest', max_tokens=8, messages=[{'role': 'user', 'content': 'hi'}])","319","25","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py::343::18","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.tests.test_real_packages.AnthropicRealPackageTests.test_guard_blocks_real_messages_post_model_call","anthropic","messages.create","guarded.messages.create","guarded.messages.create(model='claude-3-5-sonnet-latest', max_tokens=8, messages=[{'role': 'user', 'content': 'hi'}])","343","18","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py::332::18","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.tests.test_real_packages.AnthropicRealPackageTests.test_guard_blocks_real_messages_pre_model_call","anthropic","messages.create","guarded.messages.create","guarded.messages.create(model='claude-3-5-sonnet-latest', max_tokens=8, messages=[{'role': 'user', 'content': 'BLOCKME'}])","332","18","True","3",""
"microsoft/agent-governance-toolkit","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py::470::28","microsoft_agent-governance-toolkit/policy-engine/sdk/python/tests/test_real_packages.py","microsoft_agent-governance-toolkit.policy-engine.sdk.python.tests.test_real_packages.AutoGenRealPackageTests._agent","autogen_core",".create","self.create","self.create(messages, **kwargs)","470","28","True","2",""
