"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","is_await","arg_count","fp_tier"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::222::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_api_failure","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","222","18","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::290::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_continuation_includes_previous_messages","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","290","14","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::232::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_empty_response","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","232","18","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::212::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_invalid_messages","langchain_core",".generate","wrapper.generate","wrapper.generate('not a list')","212","18","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::206::18","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_max_continuations_exceeded","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","206","18","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::175::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_multiple_messages","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","175","23","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::271::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_preserves_message_order","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","271","14","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::158::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_simple_message","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","158","23","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::192::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_max_tokens_reached","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","192","23","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::256::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_none_content","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","256","23","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py::241::23","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_tuple_content","langchain_core",".generate","wrapper.generate","wrapper.generate(messages)","241","23","True","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::265::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_primitive_type_conversion","langchain_core",".invoke","invoker.invoke","invoker.invoke('string_number', {}, int)","265","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::171::14","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_unknown_tool","langchain_core",".invoke","invoker.invoke","invoker.invoke('nonexistent_tool', {'arg': 'value'}, dict)","171","14","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::254::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'id': 789})","254","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::249::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person_wrapped', {'id': 789}, Person)","249","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::99::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'user_id': 456})","99","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::93::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_address', {'user_id': 456}, Address)","93","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::79::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'id': 123})","79","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::74::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_person', {'id': 123}, Person)","74","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::159::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'data': 'test'})","159","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::155::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('is_valid', {'data': 'test'}, bool)","155","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::63::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_call_tool_result","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'action': 'count'})","63","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::60::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_call_tool_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('test_tool', {'action': 'count'}, dict)","60","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::204::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_complex_arguments","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input=complex_args)","204","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::201::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_complex_arguments","langchain_core",".invoke","invoker.invoke","invoker.invoke('complex_tool', complex_args, dict)","201","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::31::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_dict_result","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'arg1': 'value1'})","31","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::28::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_dict_result","langchain_core",".invoke","invoker.invoke","invoker.invoke('test_tool', {'arg1': 'value1'}, dict)","28","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::185::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_empty_arguments","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={})","185","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::182::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_empty_arguments","langchain_core",".invoke","invoker.invoke","invoker.invoke('no_args_tool', {}, dict)","182","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::129::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_float_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'item': 'widget'})","129","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::125::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_float_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('calculate_price', {'item': 'widget'}, float)","125","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::114::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_int_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'category': 'books'})","114","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::110::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_int_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('count_items', {'category': 'books'}, int)","110","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::144::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_str_return_type","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'lang': 'en'})","144","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::140::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_str_return_type","langchain_core",".invoke","invoker.invoke","invoker.invoke('get_message', {'lang': 'en'}, str)","140","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::296::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_tool_message_artifact","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'action': 'count'})","296","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::293::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_tool_message_artifact","langchain_core",".invoke","invoker.invoke","invoker.invoke('test_tool', {'action': 'count'}, dict)","293","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::45::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_value_dict","langchain_core",".ainvoke","tool.ainvoke.assert_called_once_with","tool.ainvoke.assert_called_once_with(input={'query': 'person'})","45","4","False","1","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::42::19","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_value_dict","langchain_core",".invoke","invoker.invoke","invoker.invoke('test_tool', {'query': 'person'}, dict)","42","19","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::233::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".ainvoke","tool1.ainvoke.assert_called_once","tool1.ainvoke.assert_called_once()","233","4","False","0","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::234::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".ainvoke","tool2.ainvoke.assert_called_once","tool2.ainvoke.assert_called_once()","234","4","False","0","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::235::4","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".ainvoke","tool3.ainvoke.assert_called_once","tool3.ainvoke.assert_called_once()","235","4","False","0","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::225::20","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".invoke","invoker.invoke","invoker.invoke('tool1', {}, dict)","225","20","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::226::20","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".invoke","invoker.invoke","invoker.invoke('tool2', {}, dict)","226","20","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py::227::20","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langchain_core",".invoke","invoker.invoke","invoker.invoke('tool3', {}, dict)","227","20","True","3",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py::746::12","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_placeholder_detection_triggers_corrective_message","langchain_core",".invoke","agent.invoke","agent.invoke(inputs)","746","12","False","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py::728::8","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_auto_after_forced_iterations","langchain_core",".invoke","self.mock_llm_auto.invoke.assert_called","self.mock_llm_auto.invoke.assert_called()","728","8","False","0","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py::726::12","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_auto_after_forced_iterations","langchain_core",".invoke","agent.invoke","agent.invoke(inputs)","726","12","False","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py::711::8","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_required_for_first_iteration","langchain_core",".invoke","self.mock_llm_required.invoke.assert_called","self.mock_llm_required.invoke.assert_called()","711","8","False","0","tier2_nonterminal"
"langflow-ai/langflow","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py::709::12","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_required_for_first_iteration","langchain_core",".invoke","agent.invoke","agent.invoke(inputs)","709","12","False","1",""
"langflow-ai/langflow","langflow-ai_langflow/src/bundles/duckduckgo/src/lfx_duckduckgo/components/duckduckgo/duck_duck_go_search_run.py::59::27","langflow-ai_langflow/src/bundles/duckduckgo/src/lfx_duckduckgo/components/duckduckgo/duck_duck_go_search_run.py","langflow-ai_langflow.src.bundles.duckduckgo.src.lfx_duckduckgo.components.duckduckgo.duck_duck_go_search_run.DuckDuckGoSearchComponent.fetch_content","langchain_community",".run","wrapper.run","wrapper.run(f'{self.input_value} (site:*)')","59","27","False","1",""
