"repo","qname","file","line","reason","kind"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.policies.llm_wrapper.LangchainModelWrapper.generate","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/policies/llm_wrapper.py","93","matches '.agenerate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.structured_output.native_structured_invoker.invoke_with_native_structured_output","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/structured_output/native_structured_invoker.py","11","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.agent.LCAgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/base/agents/agent.py","158","matches '.astream_events' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.altk_base_agent.ALTKBaseAgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/base/agents/altk_base_agent.py","296","matches '.astream_events' from langchain_anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.huggingface.model_bridge.LangChainHFModel.__call__","langflow-ai_langflow/src/lfx/src/lfx/base/huggingface/model_bridge.py","63","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.chat_result._stream_with_remediation","langflow-ai_langflow/src/lfx/src/lfx/base/models/chat_result.py","57","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.chat_result.get_chat_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/chat_result.py","113","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent.get_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","120","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent._get_chat_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","224","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent._handle_stream","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","358","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.unified_models.credentials.validate_model_provider_key","langflow-ai_langflow/src/lfx/src/lfx/base/models/unified_models/credentials.py","458","matches '.invoke' from langchain_anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.crewai.crew.BaseCrewComponent.build_output","langflow-ai_langflow/src/lfx/src/lfx/base/agents/crewai/crew.py","221","matches '.kickoff_async' from crewai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.apify.apify_actor.ApifyActorsComponent._get_run_dataset_id","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/apify/apify_actor.py","231","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.apify.apify_actor.ApifyActorsComponent.run_actor","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/apify/apify_actor.py","258","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.invoke","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/codeact_agent_smolagents.py","35","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.ainvoke","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/codeact_agent_smolagents.py","63","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.invoke","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/open_ds_star_agent.py","40","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.astream","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/open_ds_star_agent.py","64","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.astream_events","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/open_ds_star_agent.py","118","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.codeagents.open_ds_star_agent.OpenDsStarAgentComponent.run_agent","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/codeagents/open_ds_star_agent.py","418","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.vectara.vectara_rag.VectaraRagComponent.generate_response","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/vectara/vectara_rag.py","136","matches '.invoke' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.lfx-bundles.src.lfx_bundles.wolframalpha.wolfram_alpha_api.WolframAlphaAPIComponent.fetch_content","langflow-ai_langflow/src/bundles/lfx-bundles/src/lfx_bundles/wolframalpha/wolfram_alpha_api.py","39","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.duckduckgo.src.lfx_duckduckgo.components.duckduckgo.duck_duck_go_search_run.DuckDuckGoSearchComponent.fetch_content","langflow-ai_langflow/src/bundles/duckduckgo/src/lfx_duckduckgo/components/duckduckgo/duck_duck_go_search_run.py","54","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_real_call","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","46","matches 'chat.completions.create' from openai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_with_jpeg","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","77","matches 'chat.completions.create' from openai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_real_call","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","107","matches 'messages.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_with_jpeg","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","145","matches 'messages.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","279","matches 'chat.completions.create' from openai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_required_for_first_iteration","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","693","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_uses_auto_after_forced_iterations","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","713","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgentDynamicInvoke.test_placeholder_detection_triggers_corrective_message","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","730","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_simple_message","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","152","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_multiple_messages","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","164","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_max_tokens_reached","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","180","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_max_continuations_exceeded","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","198","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_invalid_messages","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","209","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_api_failure","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","215","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_empty_response","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","225","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_tuple_content","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","235","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_with_none_content","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","250","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_preserves_message_order","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","261","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_llm_wrapper.TestGenerate.test_generate_continuation_includes_previous_messages","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_llm_wrapper.py","281","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_dict_result","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","21","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_value_dict","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","35","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_call_tool_result","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","49","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_return_type","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","67","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_result","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","83","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_int_return_type","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","103","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_float_return_type","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","118","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_str_return_type","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","133","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_bool_return_type","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","148","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_unknown_tool","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","163","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_empty_arguments","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","175","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_complex_arguments","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","189","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_multiple_tools","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","208","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_basemodel_in_value_dict","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","239","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_primitive_type_conversion","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","258","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.policies.test_tool_invoker.test_tool_invoker_invoke_with_tool_message_artifact","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/policies/test_tool_invoker.py","272","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_none_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","39","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_empty_str_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","57","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.bundles.baidu.test_baidu_qianfan.test_invalid_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/bundles/baidu/test_baidu_qianfan.py","75","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.base.langflow.services.tracing.openlayer.OpenlayerTracer.end","langflow-ai_langflow/src/backend/base/langflow/services/tracing/openlayer.py","251","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.data_source.test_sql_executor.TestSQLComponent.test_successful_query_without_columns","langflow-ai_langflow/src/backend/tests/unit/components/data_source/test_sql_executor.py","78","calls langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.build_component","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.data_source.test_sql_executor.TestSQLComponent.test_successful_query_with_columns","langflow-ai_langflow/src/backend/tests/unit/components/data_source/test_sql_executor.py","68","calls langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.build_component","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.data_source.test_sql_executor.TestSQLComponent.test_query_error_with_add_error","langflow-ai_langflow/src/backend/tests/unit/components/data_source/test_sql_executor.py","91","calls langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.build_component","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.custom.directory_reader.directory_reader.DirectoryReader.filter_loaded_components","langflow-ai_langflow/src/lfx/src/lfx/custom/directory_reader/directory_reader.py","64","calls langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.build_component","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.run_sql_query","langflow-ai_langflow/src/lfx/src/lfx/components/data_source/sql_executor.py","104","calls langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.__execute_query","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_build_agent_response_with_local_file","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","237","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_build_agent_response_with_s3_file","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","284","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_build_agent_response_cleans_up_on_error","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","336","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_security_explicit_enable_with_warning","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","525","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_security_default_safe_no_warning","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","430","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.langchain_utilities.test_csv_agent.TestCSVAgentComponent.test_security_explicit_disable_no_warning","langflow-ai_langflow/src/lfx/tests/unit/components/langchain_utilities/test_csv_agent.py","477","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgent.test_raises_error_without_bind_tools","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","601","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestEdgeCases.test_create_granite_agent_with_none_tools","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","931","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgent.test_creates_agent_with_valid_inputs","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","610","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgent.test_custom_forced_iterations","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","660","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgent.test_bind_tools_called_with_auto","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","637","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_ibm_granite_handler.TestCreateGraniteAgent.test_bind_tools_called_with_required","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_ibm_granite_handler.py","624","calls langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","transitive"
