"repo","qname","file","line","reason","kind"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.components.models_and_agents.test_agent_create_agent.test_should_pass_recursion_limit_when_max_iterations_is_clamped_from_zero","langflow-ai_langflow/src/lfx/tests/unit/components/models_and_agents/test_agent_create_agent.py","1385","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_agent_token_wiring.TestAgentTokenCallbackWiring.test_token_usage_stored_on_component_when_handler_returns_usage","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_agent_token_wiring.py","52","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_agent_token_wiring.TestAgentTokenCallbackWiring.test_token_usage_not_set_when_handler_returns_none","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_agent_token_wiring.py","82","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_agent_token_wiring.TestAgentTokenCallbackWiring.test_token_usage_handler_included_in_callbacks","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_agent_token_wiring.py","109","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_verbose_stdout.TestAgentExecutorStdout.test_no_chain_markers_by_default","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_verbose_stdout.py","60","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_verbose_stdout.TestAgentExecutorStdout.test_falsy_env_suppresses_chain_markers","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_verbose_stdout.py","71","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.tests.unit.base.agents.test_verbose_stdout.TestAgentExecutorStdout.test_truthy_env_emits_chain_markers","langflow-ai_langflow/src/lfx/tests/unit/base/agents/test_verbose_stdout.py","83","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.graph.vertex.vertex_types.InterfaceVertex.consume_async_generator","langflow-ai_langflow/src/lfx/src/lfx/graph/vertex/vertex_types.py","462","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.custom.custom_component.component.Component.__init__","langflow-ai_langflow/src/lfx/src/lfx/custom/custom_component/component.py","156","matches '.generate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.custom.custom_component.component.Component.__call__","langflow-ai_langflow/src/lfx/src/lfx/custom/custom_component/component.py","1016","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.apify.apify_actor.ApifyActorsComponent.run_model","langflow-ai_langflow/src/lfx/src/lfx/components/apify/apify_actor.py","91","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.apify.apify_actor.ApifyActorsComponent.create_tool_class","langflow-ai_langflow/src/lfx/src/lfx/components/apify/apify_actor.py","134","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.apify.apify_actor.ApifyActorsComponent._get_run_dataset_id","langflow-ai_langflow/src/lfx/src/lfx/components/apify/apify_actor.py","232","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.apify.apify_actor.ApifyActorsComponent.run_actor","langflow-ai_langflow/src/lfx/src/lfx/components/apify/apify_actor.py","259","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.invoke","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","36","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.ainvoke","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","64","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.stream","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","77","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsRunnable.astream","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","98","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsComponent.message_response","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","215","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.codeact_agent_smolagents.CodeActAgentSmolagentsComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/codeact_agent_smolagents.py","256","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.invoke","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","41","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.astream","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","65","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable.astream_events","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","119","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentRunnable._async_generator_wrapper","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","265","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentComponent.message_response","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","366","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.codeagents.open_ds_star_agent.OpenDsStarAgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/components/codeagents/open_ds_star_agent.py","419","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.cuga.cuga_agent.CugaComponent.call_agent","langflow-ai_langflow/src/lfx/src/lfx/components/cuga/cuga_agent.py","195","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.cuga.cuga_agent.CugaComponent.message_response","langflow-ai_langflow/src/lfx/src/lfx/components/cuga/cuga_agent.py","374","matches '.call' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.build_component","langflow-ai_langflow/src/lfx/src/lfx/components/data_source/sql_executor.py","66","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.data_source.sql_executor.SQLComponent.__execute_query","langflow-ai_langflow/src/lfx/src/lfx/components/data_source/sql_executor.py","89","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.deactivated.should_run_next.ShouldRunNextComponent.build","langflow-ai_langflow/src/lfx/src/lfx/components/deactivated/should_run_next.py","13","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.glean.glean_search_api.GleanSearchAPIComponent.fetch_content","langflow-ai_langflow/src/lfx/src/lfx/components/glean/glean_search_api.py","139","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.csv_agent.CSVAgentComponent.build_agent_response","langflow-ai_langflow/src/lfx/src/lfx/components/langchain_utilities/csv_agent.py","137","matches '.invoke' from langchain_experimental","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler._handle_placeholder_in_response","langflow-ai_langflow/src/lfx/src/lfx/components/langchain_utilities/ibm_granite_handler.py","145","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.ibm_granite_handler.create_granite_agent","langflow-ai_langflow/src/lfx/src/lfx/components/langchain_utilities/ibm_granite_handler.py","165","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.langchain_hub.LangChainHubPromptComponent.build_prompt","langflow-ai_langflow/src/lfx/src/lfx/components/langchain_utilities/langchain_hub.py","95","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.langchain_utilities.sql_generator.SQLGeneratorComponent.invoke_chain","langflow-ai_langflow/src/lfx/src/lfx/components/langchain_utilities/sql_generator.py","56","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.agent.AgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/agent.py","594","matches '.astream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.agent.AgentComponent.message_response","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/agent.py","691","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.agent.AgentComponent.json_response","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/agent.py","721","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.mcp_component.MCPToolsComponent.build_output","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/mcp_component.py","967","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.tools.python_repl.PythonREPLToolComponent.build_tool","langflow-ai_langflow/src/lfx/src/lfx/components/tools/python_repl.py","78","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.tools.python_repl.PythonREPLToolComponent.run_model","langflow-ai_langflow/src/lfx/src/lfx/components/tools/python_repl.py","106","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.tools.search_api.SearchAPIComponent.run_model","langflow-ai_langflow/src/lfx/src/lfx/components/tools/search_api.py","74","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.tools.serp_api.SerpAPIComponent.run_model","langflow-ai_langflow/src/lfx/src/lfx/components/tools/serp_api.py","99","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.tools.wikidata_api.WikidataAPIComponent.run_model","langflow-ai_langflow/src/lfx/src/lfx/components/tools/wikidata_api.py","87","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.utilities.python_repl_core.PythonREPLComponent.run_python_repl","langflow-ai_langflow/src/lfx/src/lfx/components/utilities/python_repl_core.py","79","matches '.run' from langchain_experimental","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.vectara.vectara_rag.VectaraRagComponent.generate_response","langflow-ai_langflow/src/lfx/src/lfx/components/vectara/vectara_rag.py","136","matches '.invoke' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.wolframalpha.wolfram_alpha_api.WolframAlphaAPIComponent.fetch_content","langflow-ai_langflow/src/lfx/src/lfx/components/wolframalpha/wolfram_alpha_api.py","40","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.policies.guarded_tool.GuardedTool.arun","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/policies/guarded_tool.py","98","matches '.arun' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.policies.llm_wrapper.LangchainModelWrapper.generate","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/policies/llm_wrapper.py","93","matches '.agenerate' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.policies.tool_invoker.ToolInvoker.invoke","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/policies/tool_invoker.py","20","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.components.models_and_agents.structured_output.native_structured_invoker.invoke_with_native_structured_output","langflow-ai_langflow/src/lfx/src/lfx/components/models_and_agents/structured_output/native_structured_invoker.py","11","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.agent.LCAgentComponent.message_response","langflow-ai_langflow/src/lfx/src/lfx/base/agents/agent.py","98","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.agent.LCAgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/base/agents/agent.py","159","matches '.astream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.altk_base_agent.ALTKBaseTool._execute_tool","langflow-ai_langflow/src/lfx/src/lfx/base/agents/altk_base_agent.py","119","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.altk_base_agent.ALTKBaseAgentComponent.run_agent","langflow-ai_langflow/src/lfx/src/lfx/base/agents/altk_base_agent.py","297","matches '.astream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.document_transformers.model.LCDocumentTransformerComponent.transform_data","langflow-ai_langflow/src/lfx/src/lfx/base/document_transformers/model.py","18","matches '.transform' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.huggingface.model_bridge.LangChainHFModel.__call__","langflow-ai_langflow/src/lfx/src/lfx/base/huggingface/model_bridge.py","63","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.mcp.util.create_tool_coroutine","langflow-ai_langflow/src/lfx/src/lfx/base/mcp/util.py","648","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.mcp.util.create_tool_func","langflow-ai_langflow/src/lfx/src/lfx/base/mcp/util.py","682","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.mcp.util.MCPStdioClient.run_tool","langflow-ai_langflow/src/lfx/src/lfx/base/mcp/util.py","1749","matches '.call' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.mcp.util.MCPStreamableHttpClient.run_tool","langflow-ai_langflow/src/lfx/src/lfx/base/mcp/util.py","2034","matches '.call' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.chat_result.get_chat_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/chat_result.py","42","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent.get_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","120","matches '.stream' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent._get_chat_result","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","224","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.model.LCModelComponent._handle_stream","langflow-ai_langflow/src/lfx/src/lfx/base/models/model.py","324","matches '.ainvoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.models.unified_models.credentials.validate_model_provider_key","langflow-ai_langflow/src/lfx/src/lfx/base/models/unified_models/credentials.py","397","matches '.invoke' from langchain_openai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.lfx.src.lfx.base.agents.crewai.crew.BaseCrewComponent.build_output","langflow-ai_langflow/src/lfx/src/lfx/base/agents/crewai/crew.py","221","matches '.kickoff' from crewai","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.langflow-stepflow.tests.unit.test_tool_wrapper_handler.TestCreateToolFromWrapper.test_calculator_tool_execution","langflow-ai_langflow/src/langflow-stepflow/tests/unit/test_tool_wrapper_handler.py","105","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.langflow-stepflow.tests.unit.test_tool_wrapper_handler.TestCreateToolFromWrapper.test_non_calculator_tool_execution","langflow-ai_langflow/src/langflow-stepflow/tests/unit/test_tool_wrapper_handler.py","114","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.langflow-stepflow.tests.unit.test_tool_wrapper_handler.TestCreateToolFromWrapper.test_tool_with_code_blob_id_in_result","langflow-ai_langflow/src/langflow-stepflow/tests/unit/test_tool_wrapper_handler.py","131","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.langflow-stepflow.tests.unit.test_tool_wrapper_handler.TestCreateToolFromWrapper.test_tool_with_component_code_in_result","langflow-ai_langflow/src/langflow-stepflow/tests/unit/test_tool_wrapper_handler.py","141","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.langflow-stepflow.tests.unit.test_tool_wrapper_handler.TestCreateToolFromWrapper.test_missing_both_code_sources_returns_failed_wrapper","langflow-ai_langflow/src/langflow-stepflow/tests/unit/test_tool_wrapper_handler.py","150","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.bundles.duckduckgo.src.lfx_duckduckgo.components.duckduckgo.duck_duck_go_search_run.DuckDuckGoSearchComponent.fetch_content","langflow-ai_langflow/src/bundles/duckduckgo/src/lfx_duckduckgo/components/duckduckgo/duck_duck_go_search_run.py","54","matches '.run' from langchain_community","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_real_call","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","46","matches 'completions.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_openai_vision_api_with_jpeg","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","77","matches 'completions.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_real_call","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","107","matches 'messages.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_anthropic_vision_api_with_jpeg","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","145","matches 'messages.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.integration.test_image_providers.test_cross_provider_consistency","langflow-ai_langflow/src/backend/tests/integration/test_image_providers.py","279","matches 'completions.create' from anthropic","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.languagemodels.test_baidu_qianfan.test_none_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/languagemodels/test_baidu_qianfan.py","39","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.languagemodels.test_baidu_qianfan.test_empty_str_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/languagemodels/test_baidu_qianfan.py","57","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.languagemodels.test_baidu_qianfan.test_invalid_endpoint","langflow-ai_langflow/src/backend/tests/unit/components/languagemodels/test_baidu_qianfan.py","75","matches '.invoke' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_successful_batch_run_with_system_message","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","54","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_batch_run_without_metadata","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","82","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_batch_run_error_with_metadata","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","99","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_batch_run_error_without_metadata","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","110","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_operational_error_with_metadata","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","121","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_operational_error_without_metadata","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","150","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_invalid_column_name","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","236","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_empty_dataframe","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","250","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_non_string_column_conversion","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","262","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.llm_operations.test_batch_run_component.TestBatchRunComponent.test_with_config_failure_handling","langflow-ai_langflow/src/backend/tests/unit/components/llm_operations/test_batch_run_component.py","282","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_altk_agent_logic.TrackingWrapper.wrap_tool","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_altk_agent_logic.py","64","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_altk_agent_logic.TestALTKBaseToolLogic.test_altk_base_tool_can_be_instantiated_with_valid_agent","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_altk_agent_logic.py","394","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_altk_agent_logic.TestALTKBaseToolLogic.test_execute_tool_logic_isolated","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_altk_agent_logic.py","417","matches '.run' from langchain_core","direct"
"langflow-ai/langflow","langflow-ai_langflow.src.backend.tests.unit.components.models_and_agents.test_altk_agent_logic.TestConversationContextBuilding.test_error_handling_in_tool_execution","langflow-ai_langflow/src/backend/tests/unit/components/models_and_agents/test_altk_agent_logic.py","637","matches '.run' from langchain_core","direct"
